node_id,initial_energy,remaining_energy,lifetime
0,100,9.24868,300
1,100,0,288.084
2,100,0,289.64
3,100,0,290.226
4,100,0,291.873
5,100,8.82452,300
6,100,8.27079,300
7,100,8.08276,300
8,100,8.24044,300
9,100,8.74574,300
10,100,9.63064,300
11,100,8.86075,300
12,100,8.85744,300
13,100,8.79339,300
14,100,9.33778,300
15,100,9.66586,300
16,100,9.00771,300
17,100,9.14657,300
18,100,8.99338,300
19,100,9.0094,300
20,100,9.87418,300
21,100,9.17906,300
22,100,9.6269,300
23,100,9.36139,300
24,100,9.69769,300
