node_id,initial_energy,remaining_energy,lifetime
0,100,9.14964,300
1,100,0,281.089
2,100,9.54463,300
3,100,9.6004,300
4,100,9.77345,300
5,100,0,282.795
6,100,8.96651,300
7,100,8.8432,300
8,100,8.96295,300
9,100,9.08372,300
10,100,9.71305,300
11,100,9.13239,300
12,100,8.91874,300
13,100,9.04604,300
14,100,9.43975,300
15,100,9.72625,300
16,100,9.16138,300
17,100,9.0547,300
18,100,9.07081,300
19,100,9.10396,300
20,100,9.853,300
21,100,9.17547,300
22,100,9.55322,300
23,100,9.68156,300
24,100,9.78881,300
