node_id,initial_energy,remaining_energy
0,10000,11531
1,10000,11531
2,10000,11531
3,10000,11531
4,10000,11531
5,10000,11531
6,10000,11531
7,10000,11531
8,10000,11531
9,10000,11531
10,10000,11531
11,10000,11531
12,10000,11531
13,10000,11531
14,10000,11531
15,10000,11531
16,10000,11531
17,10000,11531
18,10000,11531
19,10000,11531
20,10000,11531
21,10000,11531
22,10000,11531
23,10000,11531
24,10000,11531
