node_id,lifetime
0,300.0
1,234.0774
2,282.2366
3,294.2759
4,298.9463
5,243.3636
6,248.6472
7,268.4238
8,281.8666
9,297.9306
10,276.4064
11,284.8097
12,296.1703
13,290.5269
14,299.7187
15,297.2762
16,294.3758
17,300.0
18,300.0
19,300.0
20,298.5041
21,300.0
22,300.0
23,300.0
24,300.0
