node_id,initial_energy,remaining_energy,lifetime
0,100,5.99212,300
1,100,0,177.738
2,100,0,270.676
3,100,0,265.854
4,100,0,299.969
5,100,0,236.939
6,100,0,191.219
7,100,0,294.437
8,100,0,294.685
9,100,9.29297,300
10,100,0,280.935
11,100,0,206.783
12,100,0,215.347
13,100,0,244.528
14,100,0,279.882
15,100,0,282.803
16,100,0,215.828
17,100,0,243.769
18,100,0,272.953
19,100,1.16159,300
20,100,0,287.151
21,100,7.15981,300
22,100,0,295.894
23,100,0,297.127
24,100,1.2806,300
