node_id,initial_energy,remaining_energy,lifetime
0,100,8.84489,300
1,100,0,289.276
2,100,0,292.443
3,100,0,293.376
4,100,0,295.282
5,100,0,288.874
6,100,3.61777,300
7,100,8.26987,300
8,100,8.51573,300
9,100,8.95525,300
10,100,1.93823,300
11,100,0.0162014,300
12,100,5.17142,300
13,100,8.78761,300
14,100,9.49653,300
15,100,0.546362,300
16,100,3.21964,300
17,100,8.71266,300
18,100,8.89637,300
19,100,9.16791,300
20,100,0,290.85
21,100,4.98768,300
22,100,9.62934,300
23,100,9.66489,300
24,100,9.85551,300
