node_id,initial_energy,remaining_energy,lifetime
0,100,8.89862,300
1,100,0,276.846
2,100,9.46048,300
3,100,9.5086,300
4,100,9.4153,300
5,100,0,273.976
6,100,3.3357,300
7,100,6.582,300
8,100,9.05487,300
9,100,8.73141,300
10,100,8.93785,300
11,100,8.38142,300
12,100,7.94606,300
13,100,9.09039,300
14,100,9.45514,300
15,100,9.74856,300
16,100,9.15992,300
17,100,9.10917,300
18,100,9.12048,300
19,100,9.08553,300
20,100,9.87067,300
21,100,9.19703,300
22,100,9.58859,300
23,100,9.66517,300
24,100,9.76907,300
