node_id,initial_energy,remaining_energy
0,10000,11608.1
1,10000,11608.1
2,10000,11608.1
3,10000,11608.1
4,10000,11608.1
5,10000,11608.1
6,10000,11608.1
7,10000,11608.1
8,10000,11608.1
9,10000,11608.1
10,10000,11608.1
11,10000,11608.1
12,10000,11608.1
13,10000,11608.1
14,10000,11608.1
15,10000,11608.1
16,10000,11608.1
17,10000,11608.1
18,10000,11608.1
19,10000,11608.1
20,10000,11608.1
21,10000,11608.1
22,10000,11608.1
23,10000,11608.1
24,10000,11608.1
