node_id,lifetime
0,328.5226
1,283.1613
2,311.5669
3,317.2847
4,323.7091
5,280.1697
6,287.9261
7,303.3928
8,308.5304
9,325.3208
10,313.4176
11,304.3973
12,316.9961
13,313.5805
14,328.1616
15,326.94
16,316.0121
17,323.0158
18,323.5601
19,327.9602
20,332.769
21,326.8866
22,325.4254
23,328.6132
24,331.2942
