node_id,initial_energy,remaining_energy,lifetime
0,100,7.53132,300
1,100,0,244.707
2,100,9.64767,300
3,100,9.62725,300
4,100,9.82755,300
5,100,0,229.701
6,100,0,243.079
7,100,0.342392,300
8,100,9.18165,300
9,100,9.21635,300
10,100,0,237.544
11,100,0,292.427
12,100,7.83005,300
13,100,9.12056,300
14,100,9.53523,300
15,100,0,278.377
16,100,8.89392,300
17,100,9.15004,300
18,100,9.19485,300
19,100,9.20832,300
20,100,2.59715,300
21,100,9.0257,300
22,100,9.63894,300
23,100,9.6726,300
24,100,9.85486,300
