total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
12366592.0,247331.86,23490.0,0.74023876,3.417623,0.0119860722,1.1,250000.0,11597.58
