node_id,initial_energy,remaining_energy
0,10000,11553
1,10000,11553
2,10000,11553
3,10000,11553
4,10000,11553
5,10000,11553
6,10000,11553
7,10000,11553
8,10000,11553
9,10000,11553
10,10000,11553
11,10000,11553
12,10000,11553
13,10000,11553
14,10000,11553
15,10000,11553
16,10000,11553
17,10000,11553
18,10000,11553
19,10000,11553
20,10000,11553
21,10000,11553
22,10000,11553
23,10000,11553
24,10000,11553
