Node_id\/--num_app_nodes->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
1,298.3049,294.7374,288.490333333,278.962555556,272.260666667,264.4347,252.6583,242.2217,234.612,230.4425,226.3219,224.0226,222.961,219.5337,216.3123,213.2263,210.8584,211.0952,211.11,204.3689,200.2759,203.001,200.3036,198.7647
2,300.0,298.6404,297.692666667,292.618888889,292.047777778,291.3178,287.8709,286.0483,280.9265,277.3621,273.7555,268.1221,265.6885,265.1701,257.1845,255.939,253.7608,251.0146,239.4275,250.7792,249.2291,251.0899,241.8055,235.4796
3,300.0,298.8242,299.341666667,298.184777778,298.879666667,297.9751,296.9164,294.5967,291.7608,292.2036,289.5588,289.8247,289.8362,289.3855,287.1653,286.938,285.2293,285.0353,280.4335,282.1945,282.641,285.795,277.2274,274.3352
4,300.0,300.0,299.557111111,298.614222222,299.400777778,298.6233,298.9074,298.7478,298.9389,299.8358,299.9176,299.6541,299.8915,299.9248,300.0,300.0,300.0,300.0,296.944,295.9115,295.6279,298.7116,294.5481,294.9484
5,296.9673,290.2712,283.350222222,276.569555556,269.226,259.9993,255.2144,251.2569,243.4173,241.4092,240.5558,236.5237,234.1089,229.8527,225.4935,220.035,217.8245,215.8913,216.7715,209.9325,203.4595,203.177,201.7355,200.6004
6,297.8825,293.0672,289.279777778,284.796333333,274.594111111,263.7597,255.8274,252.3973,250.1565,243.0512,238.2458,235.8859,229.7885,231.6016,227.5647,227.3334,224.7698,221.3837,212.624,219.6995,215.0294,214.1133,214.3249,214.5575
7,298.0019,297.32,298.743333333,294.049777778,289.888666667,285.3924,270.9808,267.6606,269.2057,270.5023,264.6557,259.7474,253.8787,250.5788,245.8638,244.2174,243.3465,240.4228,230.7185,242.9864,237.8904,235.9609,234.3391,231.5075
8,300.0,293.9415,297.358,296.824777778,290.912222222,292.5757,281.5201,280.1284,284.7305,281.7217,278.7327,278.7037,270.9285,275.9999,273.2208,268.9303,266.4364,260.0822,279.787,267.0141,262.2262,271.5011,266.0774,264.8718
9,300.0,299.5708,300.0,300.0,299.999,299.7955,297.4466,297.4597,297.9423,297.2349,298.2254,298.9577,297.8254,298.0905,297.2551,296.2095,296.4292,296.2625,300.0,295.5092,294.2725,297.5454,293.282,293.3616
10,298.4777,296.8816,296.039111111,296.084,290.122111111,286.0706,285.8381,286.2783,276.0591,274.3693,272.9646,266.6226,262.3121,261.5068,253.8174,255.2534,248.6431,249.1709,242.0335,244.5615,243.607,241.3486,240.2305,239.865
11,298.1561,297.1497,293.508222222,293.088222222,285.790888889,286.0124,286.8961,286.2033,285.0701,285.5091,279.2024,276.9111,274.8393,276.7355,274.1556,278.0951,273.1044,272.7572,278.7875,275.9736,272.0426,272.7066,269.8688,264.0582
12,298.3522,297.3905,300.0,297.680444444,294.467888889,294.7932,295.5741,294.4656,293.3412,294.1768,286.5923,285.6089,283.4396,282.8272,281.7216,283.5846,284.1815,280.0328,265.68,280.8375,279.049,273.7735,274.0265,266.941
13,300.0,294.5755,298.514333333,297.651555556,292.519666667,294.4071,288.6122,289.0297,292.4136,292.1728,288.335,291.3623,290.0612,291.6901,288.7949,289.0836,282.8528,277.2144,283.815,284.9738,278.2257,286.6708,287.6856,279.7025
14,300.0,300.0,300.0,300.0,300.0,300.0,299.3427,296.6732,300.0,298.2178,300.0,298.8908,299.539,299.7158,298.8641,298.417,296.7343,296.2462,293.9205,299.3241,297.0766,296.8536,299.5242,294.3907
15,300.0,300.0,298.309333333,299.271,298.467444444,297.5935,297.813,298.1968,297.8851,295.7558,296.2626,295.5853,293.348,287.8284,284.6722,287.0376,283.8087,285.2455,284.785,279.2049,277.6584,277.4648,277.9119,278.5486
16,299.1742,299.166,297.632666667,296.740888889,293.972555556,295.2053,295.8589,294.3536,295.6132,295.9474,297.2297,295.5533,294.5079,296.151,295.7285,295.0563,295.4334,295.699,297.989,295.022,292.6894,294.3293,292.9725,288.8305
17,298.6675,298.8558,300.0,300.0,299.017666667,298.9662,298.9359,299.106,299.5204,299.6085,292.4938,291.6653,290.0598,292.659,291.3085,292.4464,293.2841,292.075,295.8565,296.3168,293.6605,294.5113,294.2495,294.2371
18,300.0,299.0801,299.187777778,298.947888889,299.362555556,299.4477,299.3354,300.0,300.0,300.0,300.0,300.0,299.8801,300.0,298.2611,298.707,298.6474,298.7791,300.0,298.4725,298.4773,298.8379,299.008,298.4996
19,300.0,300.0,300.0,300.0,300.0,300.0,300.0,298.8377,300.0,299.4544,300.0,300.0,300.0,300.0,300.0,300.0,299.4965,299.5933,300.0,299.9033,300.0,300.0,300.0,300.0
