node_id,initial_energy,remaining_energy,lifetime
0,100,7.33832,300
1,100,0,219.123
2,100,0,278.603
3,100,0.38078,300
4,100,7.85275,300
5,100,0,220.368
6,100,0,253.312
7,100,3.66068,300
8,100,4.42171,300
9,100,8.2542,300
10,100,0,230.021
11,100,0.886399,300
12,100,8.42676,300
13,100,9.15961,300
14,100,9.50748,300
15,100,0,268.179
16,100,8.71248,300
17,100,9.13009,300
18,100,9.19105,300
19,100,9.20343,300
20,100,0.299979,300
21,100,8.99531,300
22,100,9.64507,300
23,100,9.66426,300
24,100,9.83942,300
