node_id,lifetime
0,300.0
1,216.3123
2,257.1845
3,287.1653
4,300.0
5,225.4935
6,227.5647
7,245.8638
8,273.2208
9,297.2551
10,253.8174
11,274.1556
12,281.7216
13,288.7949
14,298.8641
15,284.6722
16,295.7285
17,291.3085
18,298.2611
19,300.0
20,299.8219
21,300.0
22,300.0
23,300.0
24,300.0
