total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
7489792.0,149795.8,14459.8,0.9872866,3.950001,0.009303673,0.7,250000.0,11554.79
