node_id,initial_energy,remaining_energy,lifetime
0,100,9.10061,300
1,100,0,282.127
2,100,8.5984,300
3,100,9.74038,300
4,100,9.86929,300
5,100,4.90121,300
6,100,4.87967,300
7,100,7.52805,300
8,100,8.20425,300
9,100,9.18884,300
10,100,8.80343,300
11,100,7.00699,300
12,100,8.73172,300
13,100,8.61046,300
14,100,9.3452,300
15,100,9.64549,300
16,100,8.04494,300
17,100,9.14257,300
18,100,9.14215,300
19,100,9.42879,300
20,100,9.87155,300
21,100,9.19763,300
22,100,9.56521,300
23,100,9.18384,300
24,100,9.84838,300
