node_id,initial_energy,remaining_energy,lifetime
0,100,8.82211,300
1,100,0,299.166
2,100,3.2872,300
3,100,3.91067,300
4,100,0,297.956
5,100,0,291.247
6,100,0,295.369
7,100,3.32647,300
8,100,4.11219,300
9,100,3.84783,300
10,100,3.34495,300
11,100,0,287.452
12,100,8.80544,300
13,100,8.96946,300
14,100,9.61044,300
15,100,9.64746,300
16,100,0,289.074
17,100,8.81978,300
18,100,8.96757,300
19,100,9.17072,300
20,100,9.85189,300
21,100,9.19222,300
22,100,9.48012,300
23,100,9.35652,300
24,100,9.54991,300
