node_id,lifetime
0,323.3115
1,221.9535
2,268.726
3,298.2401
4,319.1206
5,232.6902
6,229.2256
7,256.8302
8,280.0123
9,318.8704
10,269.4325
11,274.7697
12,291.4524
13,296.7762
14,313.5059
15,300.0526
16,305.6603
17,301.7205
18,320.0245
19,322.1306
20,313.6437
21,320.1026
22,314.9328
23,327.2436
24,329.2698
