node_id,initial_energy,remaining_energy,lifetime
0,100,8.36945,300
1,100,0,260.416
2,100,8.87894,300
3,100,8.90026,300
4,100,9.09004,300
5,100,0,249.602
6,100,0,279.233
7,100,4.1835,300
8,100,8.47613,300
9,100,8.4387,300
10,100,0,287.312
11,100,6.33413,300
12,100,6.41553,300
13,100,8.73578,300
14,100,9.18615,300
15,100,9.72176,300
16,100,9.17336,300
17,100,8.74376,300
18,100,8.77792,300
19,100,8.85018,300
20,100,9.85921,300
21,100,9.20133,300
22,100,9.24928,300
23,100,9.68489,300
24,100,9.54613,300
