node_id,initial_energy,remaining_energy,lifetime
0,100,7.57626,300
1,100,0,242.89
2,100,9.65252,300
3,100,9.64665,300
4,100,9.83954,300
5,100,0,227.952
6,100,0,249.481
7,100,3.58604,300
8,100,9.18412,300
9,100,9.21177,300
10,100,0,234.647
11,100,0,293.259
12,100,8.33475,300
13,100,9.16345,300
14,100,9.54056,300
15,100,0,275.404
16,100,8.93055,300
17,100,9.15739,300
18,100,9.17467,300
19,100,9.21635,300
20,100,1.52565,300
21,100,9.02663,300
22,100,9.63961,300
23,100,9.66772,300
24,100,9.84291,300
