node_id,lifetime
0,300.0
1,210.6681
2,250.9113
3,275.3203
4,298.9808
5,211.8182
6,219.2157
7,248.1656
8,274.6218
9,299.0122
10,227.5144
11,240.9771
12,260.0966
13,273.9608
14,293.5117
15,277.9006
16,263.8168
17,256.4997
18,276.8212
19,293.5179
20,294.9043
21,299.9317
22,275.1007
23,288.9944
24,299.8853
