total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
8486963.2,169739.5,16328.4,0.9556038,4.04,0.010877963,0.0,250000.0,11572.31
