node_id,lifetime
0,300.0
1,191.7262
2,232.4003
3,263.7412
4,294.5185
5,186.3039
6,200.5327
7,224.0778
8,262.6232
9,296.0641
10,208.0257
11,220.575
12,237.2836
13,257.8462
14,292.7828
15,256.3645
16,248.1348
17,248.4599
18,265.3166
19,292.0513
20,291.5513
21,296.4629
22,279.9773
23,288.6822
24,300.0
