node_id,initial_energy,remaining_energy,lifetime
0,100,8.50488,300
1,100,0,261.345
2,100,0,284.593
3,100,9.71499,300
4,100,9.85607,300
5,100,0,295.686
6,100,0.405533,300
7,100,1.61939,300
8,100,8.91459,300
9,100,9.17696,300
10,100,6.2604,300
11,100,4.28637,300
12,100,6.89065,300
13,100,8.97115,300
14,100,9.40952,300
15,100,9.67805,300
16,100,7.71857,300
17,100,9.01634,300
18,100,9.16001,300
19,100,9.55255,300
20,100,9.8722,300
21,100,9.19892,300
22,100,9.56127,300
23,100,9.18699,300
24,100,9.85879,300
