node_id,initial_energy,remaining_energy,lifetime
0,100,8.53899,300
1,100,0,297.622
2,100,0.661625,300
3,100,0.653179,300
4,100,9.84231,300
5,100,0,270.923
6,100,3.96398,300
7,100,3.99857,300
8,100,0,283.479
9,100,9.19626,300
10,100,9.57758,300
11,100,9.14155,300
12,100,9.10352,300
13,100,0,283.236
14,100,9.62693,300
15,100,9.18004,300
16,100,9.16784,300
17,100,9.1637,300
18,100,0,285.022
19,100,9.68251,300
20,100,9.8593,300
21,100,9.6535,300
22,100,9.58772,300
23,100,9.1887,300
24,100,9.83421,300
