Node_id\/--num_app_nodes->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12,320.0191,317.4171,316.9961,311.7299,307.2388,303.2854,304.3146,301.329444444,300.838,293.4386,290.0611,285.8898,286.4333,283.8836,282.0237,277.1954,279.4506,282.1191,277.7378,278.8521,278.9292,270.3824,268.160555556,266.6256
13,325.743,322.3891,313.5805,313.8894,312.7193,303.6396,305.4642,307.043555556,300.9576,297.0186,296.1349,292.9923,294.2883,296.4711,289.199,288.8922,280.4534,277.1243,274.4012,273.6155,278.4997,273.9514,272.289,272.4345
14,331.866,331.6545,328.1616,328.6538,325.4406,319.5745,322.3211,321.722777778,320.3477,315.1849,314.7437,310.4299,312.5453,311.845,305.1025,310.7163,306.414,310.2937,303.0162,305.8489,301.8603,300.5681,299.293111111,305.3072
15,331.4337,331.4736,326.94,320.0014,317.272,313.7698,311.3659,312.915666667,303.3498,301.3353,301.0643,297.0644,289.4517,284.7389,281.7774,283.5074,281.6317,282.3193,275.26,275.7474,271.5313,272.8652,272.926333333,272.6709
16,324.306,321.047,316.0121,311.7201,307.046,308.9621,306.84,301.219777778,305.2669,306.9497,305.1621,304.3949,302.4589,302.5044,301.8583,301.6067,299.1884,301.7793,299.829,299.7848,296.8457,297.3076,294.955555556,288.0483
17,325.0057,322.9244,323.0158,323.2766,318.9285,319.2434,320.5613,318.525444444,315.9383,310.6454,302.1256,299.5642,302.1197,300.6704,299.5226,296.8478,298.2221,298.5741,298.0426,299.8031,300.8185,297.1887,298.146222222,294.5633
18,330.202,324.5471,323.5601,322.9556,323.925,318.6666,318.3813,317.057555556,317.1402,315.4189,317.1894,316.0699,316.7787,317.7357,314.3988,310.2621,307.6422,307.6069,309.8235,304.3964,308.2762,304.7767,299.641555556,300.5065
19,330.8985,330.7092,327.9602,328.1538,324.8663,317.9535,323.9246,321.797666667,324.7666,321.6151,321.7234,317.8055,318.4902,318.3387,314.9104,318.5989,315.9387,317.9703,314.8955,315.2294,316.891,317.332,315.083666667,317.0284
20,332.7739,332.7924,332.769,324.5,320.8332,317.569,313.5259,315.560888889,313.838,315.0035,314.7164,311.2953,308.2327,305.6526,305.8814,306.7468,307.7418,308.1959,301.2369,301.8384,302.6233,303.1128,303.578222222,303.5378
21,331.0479,326.4681,326.8866,325.8071,321.3013,321.8802,321.743,319.533222222,321.1758,322.0764,321.5624,319.9165,318.4416,318.2934,318.9216,318.305,315.9212,316.6821,316.4683,316.4845,314.1302,314.3618,314.692111111,311.849
22,326.9146,325.3225,325.4254,325.4957,321.5746,321.8804,322.9082,322.519444444,319.3589,317.3857,312.7234,313.6003,315.3809,313.4235,314.1039,314.325,314.9306,315.8788,314.0085,314.2657,315.2272,313.1199,313.198888889,314.5192
23,331.5726,330.1102,328.6132,327.7381,327.4056,325.2411,325.0511,326.585666667,323.6274,323.043,322.8173,323.7137,324.4156,323.6721,322.0688,322.1539,319.6859,322.6786,323.6269,323.1243,323.3136,320.5297,319.124666667,319.9898
24,332.7956,332.59,331.2942,331.3839,331.105,328.8844,329.5287,329.263666667,327.6157,326.4509,326.5741,326.0628,327.4868,326.7745,328.3702,325.6734,324.2126,326.5336,325.3129,325.982,326.8554,325.1638,325.614444444,325.3983
