total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
7971543.11111,212574.444444,15265.0,0.555798222222,4.45584777778,0.0120901355556,179.222222222,2500.0,83.7152555556,279.920222222
