node_id,initial_energy,remaining_energy,lifetime
0,100,8.41195,300
1,100,0,253.404
2,100,9.34768,300
3,100,9.28781,300
4,100,7.75255,300
5,100,0,251.18
6,100,0,272.889
7,100,5.64831,300
8,100,9.07434,300
9,100,7.10404,300
10,100,0,288.757
11,100,6.17879,300
12,100,7.66272,300
13,100,9.15698,300
14,100,9.1657,300
15,100,9.71984,300
16,100,9.16575,300
17,100,9.18119,300
18,100,9.1408,300
19,100,8.85372,300
20,100,9.84948,300
21,100,9.21527,300
22,100,9.63078,300
23,100,9.66708,300
24,100,9.55333,300
