node_id,lifetime
0,300.0
1,281.3636
2,296.9095
3,297.9546
4,297.6602
5,277.1616
6,283.3044
7,294.2688
8,294.2537
9,299.0482
10,296.1346
11,294.2902
12,296.8593
13,296.0098
14,300.0
15,298.5919
16,297.4736
17,298.5306
18,298.7614
19,300.0
20,300.0
21,298.8697
22,298.7631
23,300.0
24,300.0
