node_id,lifetime
0,300.0
1,195.5354
2,234.6387
3,266.1939
4,288.6752
5,198.5818
6,209.3036
7,224.8799
8,251.1586
9,291.4684
10,233.9893
11,266.6809
12,268.3699
13,272.0755
14,292.8787
15,273.2672
16,291.5048
17,294.2936
18,292.8103
19,299.2467
20,300.0
21,300.0
22,300.0
23,299.1888
24,300.0
