node_id,initial_energy,remaining_energy,lifetime
0,100,7.88265,300
1,100,0,251.999
2,100,0,284.534
3,100,9.73521,300
4,100,9.85352,300
5,100,0,273.658
6,100,0.682138,300
7,100,0.81547,300
8,100,7.06096,300
9,100,9.18363,300
10,100,0.0951784,300
11,100,0,279.071
12,100,0,290.471
13,100,7.74973,300
14,100,6.72787,300
15,100,9.64734,300
16,100,3.1209,300
17,100,0,289.662
18,100,9.16711,300
19,100,7.86123,300
20,100,9.8475,300
21,100,9.11525,300
22,100,0,294.011
23,100,9.19385,300
24,100,9.71932,300
