node_id,initial_energy,remaining_energy,lifetime
0,100,9.06796,300
1,100,0,278.196
2,100,9.51777,300
3,100,9.57297,300
4,100,9.3931,300
5,100,0,279.757
6,100,5.47724,300
7,100,5.28054,300
8,100,7.97574,300
9,100,8.69183,300
10,100,9.22087,300
11,100,8.53464,300
12,100,7.61499,300
13,100,8.42813,300
14,100,9.36432,300
15,100,9.73778,300
16,100,9.04198,300
17,100,9.02036,300
18,100,8.48707,300
19,100,9.02392,300
20,100,9.85746,300
21,100,9.11233,300
22,100,9.30321,300
23,100,9.48165,300
24,100,9.71664,300
