node_id,lifetime
0,300.0
1,264.4347
2,291.3178
3,297.9751
4,298.6233
5,259.9993
6,263.7597
7,285.3924
8,292.5757
9,299.7955
10,286.0706
11,286.0124
12,294.7932
13,294.4071
14,300.0
15,297.5935
16,295.2053
17,298.9662
18,299.4477
19,300.0
20,299.0602
21,299.9052
22,299.4011
23,300.0
24,300.0
