node_id,initial_energy,remaining_energy,lifetime
0,100,8.17253,300
1,100,0,251.512
2,100,0,268.312
3,100,3.2998,300
4,100,0.956902,300
5,100,0,256.954
6,100,0,242.811
7,100,0,284.688
8,100,2.34836,300
9,100,6.12761,300
10,100,0,287.807
11,100,4.08622,300
12,100,1.05523,300
13,100,6.10584,300
14,100,6.70041,300
15,100,9.40217,300
16,100,3.44605,300
17,100,4.34662,300
18,100,9.1557,300
19,100,6.54556,300
20,100,9.83089,300
21,100,0.406765,300
22,100,5.9315,300
23,100,9.68361,300
24,100,9.86591,300
