node_id,lifetime
0,320.0088
1,199.6872
2,232.9694
3,269.8328
4,304.8131
5,195.5633
6,207.4375
7,225.0817
8,263.7133
9,306.6291
10,215.4641
11,219.4181
12,238.4097
13,258.9256
14,306.6872
15,261.4773
16,245.6248
17,244.6881
18,265.7145
19,294.6953
20,292.3769
21,306.5554
22,280.1551
23,290.4949
24,305.865
