total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
3749376.0,74987.5,7275.9,0.9935684,4.033333,0.006713761,0.0,250000.0,11510.72
