node_id,lifetime
0,322.632
1,212.1058
2,260.0348
3,293.3843
4,313.8405
5,223.0534
6,221.3717
7,235.9837
8,266.2137
9,314.1732
10,256.9681
11,269.2699
12,282.8293
13,289.4082
14,306.6666
15,284.3492
16,301.404
17,299.8602
18,315.1416
19,315.3278
20,305.2325
21,317.6271
22,312.739
23,322.8046
24,326.6174
