node_id,lifetime
0,320.8699
1,210.4127
2,251.9065
3,283.7612
4,311.34
5,210.1632
6,214.8331
7,243.3228
8,273.2999
9,314.2278
10,226.8614
11,237.807
12,261.4145
13,278.8162
14,311.7185
15,273.769
16,263.3136
17,258.9479
18,282.2287
19,296.4133
20,298.9348
21,315.2576
22,282.0015
23,301.3888
24,310.3556
