node_id,initial_energy,remaining_energy,lifetime
0,100,7.86288,300
1,100,0,273.858
2,100,9.30675,300
3,100,9.19984,300
4,100,9.86052,300
5,100,0,266.588
6,100,0,245.886
7,100,2.61027,300
8,100,8.30117,300
9,100,9.67236,300
10,100,0,267.868
11,100,0,285.231
12,100,1.62855,300
13,100,8.35544,300
14,100,9.63081,300
15,100,0,287.008
16,100,0,289.065
17,100,8.04838,300
18,100,9.11364,300
19,100,9.19218,300
20,100,9.85561,300
21,100,9.72868,300
22,100,9.70523,300
23,100,9.62507,300
24,100,9.81562,300
