node_id,lifetime
0,300.0
1,218.846125
2,265.753375
3,286.677
4,299.35075
5,229.0125
6,223.533875
7,246.160375
8,265.9405
9,296.317375
10,263.673875
11,276.60625
12,281.943875
13,282.8615
14,297.205375
15,292.54925
16,295.171375
17,288.923625
18,299.636
19,300.0
20,299.033125
21,300.0
22,299.092375
23,299.694875
24,300.0
