node_id,lifetime
0,325.6391
1,244.8329
2,289.917
3,305.0283
4,314.7313
5,253.5121
6,258.1559
7,277.0211
8,297.3971
9,319.1891
10,289.7997
11,294.2448
12,305.9183
13,311.7706
14,322.5388
15,312.4245
16,309.3462
17,321.3494
18,326.2101
19,326.1579
20,314.8821
21,324.6944
22,324.9061
23,330.6641
24,332.4055
