node_id,initial_energy,remaining_energy,lifetime
0,100,9.11158,300
1,100,0,280.026
2,100,9.3534,300
3,100,9.40024,300
4,100,9.56846,300
5,100,0,282.365
6,100,8.63873,300
7,100,8.64736,300
8,100,8.79383,300
9,100,8.88991,300
10,100,9.68862,300
11,100,9.10505,300
12,100,8.91296,300
13,100,8.94667,300
14,100,9.35911,300
15,100,9.72625,300
16,100,9.15015,300
17,100,8.91725,300
18,100,8.97152,300
19,100,9.01353,300
20,100,9.853,300
21,100,9.17055,300
22,100,9.41906,300
23,100,9.68348,300
24,100,9.70942,300
