node_id,initial_energy,remaining_energy,lifetime
0,100,7.54884,300
1,100,0,239.691
2,100,9.42733,300
3,100,9.38192,300
4,100,9.60576,300
5,100,0,229.853
6,100,0,245.526
7,100,4.85474,300
8,100,9.09772,300
9,100,9.00992,300
10,100,0,225.323
11,100,0,290.979
12,100,8.95753,300
13,100,9.08926,300
14,100,9.37705,300
15,100,0,264.285
16,100,8.86053,300
17,100,9.06274,300
18,100,9.10067,300
19,100,9.05713,300
20,100,0,298.893
21,100,9.00398,300
22,100,9.55958,300
23,100,9.67187,300
24,100,9.77018,300
