node_id,initial_energy,remaining_energy
0,10000,11557
1,10000,11557
2,10000,11557
3,10000,11557
4,10000,11557
5,10000,11557
6,10000,11557
7,10000,11557
8,10000,11557
9,10000,11557
10,10000,11557
11,10000,11557
12,10000,11557
13,10000,11557
14,10000,11557
15,10000,11557
16,10000,11557
17,10000,11557
18,10000,11557
19,10000,11557
20,10000,11557
21,10000,11557
22,10000,11557
23,10000,11557
24,10000,11557
