node_id,initial_energy,remaining_energy,lifetime
0,100,9.19754,300
1,100,4.73176,300
2,100,9.62047,300
3,100,9.19104,300
4,100,9.86052,300
5,100,0,298.715
6,100,0,282.725
7,100,0,286.935
8,100,9.15604,300
9,100,9.67856,300
10,100,9.45207,300
11,100,7.67469,300
12,100,0,284.266
13,100,9.1645,300
14,100,9.64069,300
15,100,9.16866,300
16,100,9.1531,300
17,100,9.16046,300
18,100,9.15259,300
19,100,9.19122,300
20,100,9.85561,300
21,100,9.72868,300
22,100,9.72455,300
23,100,9.71996,300
24,100,9.85054,300
