node_id,initial_energy,remaining_energy,lifetime
0,100,9.22624,300
1,100,0,299.386
2,100,0.163816,300
3,100,9.719,300
4,100,9.84315,300
5,100,4.71958,300
6,100,4.35542,300
7,100,0,282.965
8,100,0,284.923
9,100,9.18092,300
10,100,9.63913,300
11,100,9.15482,300
12,100,9.17171,300
13,100,9.16846,300
14,100,9.5262,300
15,100,9.68097,300
16,100,9.16603,300
17,100,9.16847,300
18,100,9.16211,300
19,100,9.18086,300
20,100,9.85806,300
21,100,9.1889,300
22,100,9.61765,300
23,100,9.67246,300
24,100,9.86021,300
