node_id,initial_energy,remaining_energy,lifetime
0,100,9.1826,300
1,100,4.76556,300
2,100,9.71219,300
3,100,9.70876,300
4,100,9.87263,300
5,100,0,298.718
6,100,0,282.348
7,100,9.15819,300
8,100,9.16954,300
9,100,9.20373,300
10,100,9.61903,300
11,100,0,284.256
12,100,9.17755,300
13,100,9.16027,300
14,100,9.51353,300
15,100,9.6892,300
16,100,9.15851,300
17,100,9.15636,300
18,100,9.15881,300
19,100,9.17522,300
20,100,9.86283,300
21,100,9.18162,300
22,100,9.64276,300
23,100,9.67245,300
24,100,9.8592,300
