Node_id\/--num_app_nodes->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,331.4322,329.8571,329.2929,328.3405,327.3656,326.7078,325.5899,325.176,324.6132,324.3587,323.8936,323.6884,322.9996,323.1099,322.6067,322.7385,322.3644,322.1744,322.103,322.214,321.8378,321.8335,321.841,321.4903
1,318.1599,301.8609,294.3782,282.6809,270.6829,264.4347,252.6583,242.2217,234.612,230.4425,226.3219,224.0226,222.961,219.5337,216.3123,213.2263,210.8584,211.0952,209.7324,204.3689,200.2759,203.001,200.3036,198.7647
2,330.7867,322.7983,317.8346,305.5582,301.1529,297.6947,291.2362,290.1543,284.8758,280.5738,276.8575,271.248,268.9011,268.3827,260.3994,259.1598,256.9783,254.2295,255.5628,252.8505,251.0423,252.8031,241.8055,235.4796
3,331.4876,324.5604,323.9401,317.0219,317.4131,314.5975,309.703,307.5132,305.6786,304.9422,300.7548,299.416,298.6827,298.7956,296.5156,296.2717,294.6142,291.6415,292.7355,287.6657,286.006,287.2986,277.8346,274.3352
4,332.7842,331.5471,326.8981,320.6755,320.5199,317.9196,315.9472,317.0243,318.6942,318.4641,316.9836,319.8684,319.1262,316.8435,317.1108,319.0545,317.774,319.0274,318.2484,311.8869,309.9848,314.0008,302.4459,301.0267
5,312.7467,296.8696,287.789,278.7871,270.8393,262.9974,255.2144,251.2569,243.4173,241.4092,240.5558,236.5237,234.1089,229.8527,225.4935,220.035,217.8245,215.8913,211.3582,209.9325,203.4595,203.177,201.7355,200.6004
6,315.3193,299.4232,295.5149,287.4335,279.13,268.6022,259.3336,253.4246,250.8844,243.0512,238.2458,235.8859,229.7885,231.6016,227.5647,227.3334,224.7698,221.3837,220.9445,219.6995,215.0294,214.1133,214.3249,214.5575
7,322.8825,309.7426,313.73,302.5363,297.4692,290.255,275.8439,271.2787,273.0896,273.8459,268.9858,263.5046,256.7335,254.229,248.5114,247.3966,245.5874,243.1542,246.2855,245.1548,241.0878,238.1947,238.7784,235.8022
8,329.5692,315.4967,318.2573,318.0189,309.553,307.0807,291.9938,289.7128,294.194,292.1901,286.5533,287.8446,279.8455,284.056,280.7931,278.1109,273.1075,266.5549,268.2679,272.7906,268.8403,276.9737,271.7787,270.1417
9,331.083,326.8999,326.6835,326.1118,324.7973,324.5519,317.274,318.7333,320.9008,317.6119,317.8466,320.7432,318.2826,317.8451,316.75,317.6239,317.3052,318.3447,316.6333,313.7407,308.465,314.0086,304.9495,303.0068
10,323.8718,318.2971,315.3755,306.8095,298.7075,292.6203,289.6117,290.3563,277.0778,275.3075,274.0588,267.413,263.2003,262.1495,254.5751,256.529,249.78,250.2073,246.6055,244.5615,243.607,241.3486,240.2305,239.865
11,318.7663,313.9623,306.6293,301.3835,294.2332,294.8116,293.7855,293.4217,289.0025,290.0747,281.4838,278.4854,274.8393,277.7787,274.1556,278.3954,273.1044,273.3568,270.9236,277.0953,272.654,273.3681,271.0735,265.7974
12,324.1187,317.5464,323.1406,314.2402,308.1232,303.2979,304.4706,303.5444,302.6517,304.7807,294.0488,292.0555,289.9678,289.7932,287.468,288.778,289.2692,284.6406,283.3643,287.2362,283.2609,277.6626,279.0757,271.8512
13,329.681,317.9322,321.4949,320.5749,314.3415,311.121,302.22,302.1776,307.1556,306.5228,302.565,304.7704,300.4714,306.3196,301.4532,298.6861,289.79,284.2096,285.7506,293.017,285.501,295.598,294.7421,285.6085
14,331.8641,331.4059,331.0949,331.3756,329.6513,328.483,321.1474,317.7473,322.989,319.6728,319.5626,319.345,316.8797,319.7891,318.384,316.37,312.7766,313.1027,318.8108,316.2996,308.5935,315.1866,314.2932,307.6381
15,331.096,331.3891,326.7151,320.9325,318.9021,315.3653,312.4884,312.6688,306.8948,303.8877,304.4735,300.3211,294.0431,288.6973,285.5782,288.868,285.5967,286.6949,280.6051,280.6157,277.6584,277.4648,277.9119,278.5486
16,324.3236,321.5161,317.7902,313.2459,311.3943,310.8953,310.2796,308.6558,308.5853,311.1814,310.7951,307.6094,305.2069,307.2617,304.7041,306.071,302.6226,303.3766,300.8528,303.6364,300.3162,301.1215,297.4248,292.338
17,325.7582,323.8558,326.2467,325.7228,322.088,320.5892,320.2995,320.3146,318.0159,317.5024,307.5956,306.7148,306.3151,306.5263,304.5486,303.8094,305.3271,301.7906,303.6796,309.9717,303.2567,306.1948,304.7527,300.7683
18,330.1834,326.2179,326.4507,325.9282,325.5351,322.9549,320.1385,321.4836,321.159,323.6489,322.5935,321.9844,322.6041,323.6904,320.1086,316.3162,314.7425,312.1011,313.5801,315.1028,312.6534,314.1706,311.6736,310.5532
19,330.888,330.6585,330.5884,330.8493,329.8087,326.0775,324.5221,321.0044,324.7206,323.9934,324.6365,324.8108,322.2285,325.752,324.5395,322.0724,320.5704,319.8743,322.1401,321.7337,319.8874,325.6579,325.1344,319.4809
20,332.7821,332.786,332.7732,325.4938,322.6652,318.7307,314.9925,315.3583,316.1425,316.7868,317.1103,314.0813,311.6088,308.1332,308.4764,310.3278,309.3961,309.5399,304.4591,304.52,305.7346,305.7792,306.2096,306.8151
21,331.0606,326.924,327.9061,326.4269,325.7213,322.1129,320.8937,321.4921,321.8225,322.7152,323.4878,323.4994,320.2301,320.9869,320.5093,319.8376,317.7878,319.1089,317.2114,320.3053,316.6899,316.4447,315.6333,314.284
22,327.6931,326.4331,328.6768,327.6679,324.6997,323.9538,323.8407,323.9898,321.529,320.3362,317.7345,319.4205,319.6474,318.061,317.8351,317.544,319.1257,317.0234,316.5368,320.8384,315.6201,318.8234,315.65,318.2634
23,331.5763,331.4605,331.4838,330.7702,330.0937,330.7159,329.2737,330.5866,327.1409,328.4901,327.1233,326.1162,327.709,327.4622,325.4878,325.4088,324.1576,323.9993,326.282,327.6251,326.9999,325.393,325.5655,324.5667
24,332.7998,332.7104,332.6946,332.5295,332.2281,332.4593,330.6165,331.8177,329.1012,330.3614,329.3789,328.1586,330.5194,329.3849,330.0821,328.5444,326.8723,327.1269,329.3448,329.6017,328.1341,329.6136,328.8273,329.4518
