node_id,initial_energy,remaining_energy,lifetime
0,100,7.8022,300
1,100,0,230.592
2,100,4.23136,300
3,100,4.34786,300
4,100,4.54979,300
5,100,0,220.798
6,100,0,265.279
7,100,3.33255,300
8,100,5.54668,300
9,100,3.81307,300
10,100,0,255.688
11,100,6.26198,300
12,100,5.47764,300
13,100,7.31853,300
14,100,5.84104,300
15,100,0,294.273
16,100,9.16443,300
17,100,5.55697,300
18,100,7.41177,300
19,100,5.58617,300
20,100,0,296.319
21,100,9.18898,300
22,100,7.87313,300
23,100,9.6882,300
24,100,8.09824,300
