total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
414515.2,20489.367,797.8,0.326833301,3.75,0.010971978,8.1,2500.0,0.0,329.1381
