node_id,lifetime
0,300.0
1,224.8091
2,270.2843
3,288.1714
4,298.3671
5,233.1206
6,235.4767
7,253.2977
8,273.1645
9,296.7637
10,269.267
11,281.0287
12,287.3028
13,284.9964
14,294.4731
15,294.2353
16,292.8957
17,298.142
18,298.1287
19,299.3843
20,298.7106
21,300.0
22,299.9609
23,300.0
24,300.0
