node_id,lifetime
0,300.0
1,206.0276
2,248.761
3,275.4384
4,299.4148
5,207.6011
6,215.3017
7,239.7313
8,272.3093
9,298.2676
10,228.771
11,231.9544
12,252.2306
13,270.1717
14,293.0841
15,267.8467
16,256.2925
17,252.258
18,276.0788
19,292.5272
20,292.308
21,299.5584
22,274.8787
23,288.3413
24,299.3258
