node_id,initial_energy,remaining_energy,lifetime
0,100,9.13693,300
1,100,0,281.171
2,100,9.51081,300
3,100,9.56444,300
4,100,9.73749,300
5,100,0,282.495
6,100,8.87733,300
7,100,9.00151,300
8,100,8.99951,300
9,100,9.04538,300
10,100,9.70406,300
11,100,9.10013,300
12,100,9.00034,300
13,100,8.99792,300
14,100,9.40141,300
15,100,9.72625,300
16,100,9.16138,300
17,100,9.00658,300
18,100,9.01688,300
19,100,9.06563,300
20,100,9.853,300
21,100,9.17547,300
22,100,9.50828,300
23,100,9.68156,300
24,100,9.75286,300
