node_id,initial_energy,remaining_energy,lifetime
0,100,9.15271,300
1,100,0,280.281
2,100,0,283.841
3,100,9.10579,300
4,100,9.70067,300
5,100,0,280.164
6,100,8.18239,300
7,100,7.90669,300
8,100,8.85853,300
9,100,9.5556,300
10,100,0,283.898
11,100,8.75448,300
12,100,8.19783,300
13,100,9.01411,300
14,100,9.49033,300
15,100,9.65986,300
16,100,8.94585,300
17,100,9.11577,300
18,100,9.16207,300
19,100,9.05186,300
20,100,9.85284,300
21,100,8.9842,300
22,100,9.56501,300
23,100,9.67347,300
24,100,9.85188,300
