node_id,lifetime
0,300.0
1,260.7141
2,290.3471
3,297.2982
4,298.3309
5,261.0892
6,267.4654
7,286.3389
8,294.3625
9,299.2532
10,286.2959
11,282.9813
12,294.8054
13,297.9519
14,299.9815
15,297.8231
16,292.7006
17,297.9122
18,300.0
19,299.9336
20,298.0672
21,298.9771
22,298.4095
23,300.0
24,300.0
