node_id,lifetime
0,321.7844
1,200.6706
2,247.1517
3,284.2708
4,313.1512
5,203.6214
6,212.7008
7,237.985
8,267.4461
9,313.2103
10,240.8766
11,265.3766
12,276.1302
13,284.5476
14,312.9879
15,278.9307
16,297.9893
17,303.7273
18,313.2886
19,320.2452
20,306.6364
21,317.1982
22,317.1424
23,325.9996
24,328.736
