node_id,initial_energy,remaining_energy
0,10000,11617
1,10000,11617
2,10000,11617
3,10000,11617
4,10000,11617
5,10000,11617
6,10000,11617
7,10000,11617
8,10000,11617
9,10000,11617
10,10000,11617
11,10000,11617
12,10000,11617
13,10000,11617
14,10000,11617
15,10000,11617
16,10000,11617
17,10000,11617
18,10000,11617
19,10000,11617
20,10000,11617
21,10000,11617
22,10000,11617
23,10000,11617
24,10000,11617
