node_id,initial_energy,remaining_energy
0,10000,11716
1,10000,11716
2,10000,11716
3,10000,11716
4,10000,11716
5,10000,11716
6,10000,11716
7,10000,11716
8,10000,11716
9,10000,11716
10,10000,11716
11,10000,11716
12,10000,11716
13,10000,11716
14,10000,11716
15,10000,11716
16,10000,11716
17,10000,11716
18,10000,11716
19,10000,11716
20,10000,11716
21,10000,11716
22,10000,11716
23,10000,11716
24,10000,11716
