node_id,initial_energy,remaining_energy
0,10000,11762
1,10000,11762
2,10000,11762
3,10000,11762
4,10000,11762
5,10000,11762
6,10000,11762
7,10000,11762
8,10000,11762
9,10000,11762
10,10000,11762
11,10000,11762
12,10000,11762
13,10000,11762
14,10000,11762
15,10000,11762
16,10000,11762
17,10000,11762
18,10000,11762
19,10000,11762
20,10000,11762
21,10000,11762
22,10000,11762
23,10000,11762
24,10000,11762
