node_id,lifetime
0,320.3415
1,204.1844
2,243.1053
3,279.9126
4,308.5668
5,205.7133
6,212.9229
7,236.3912
8,274.8649
9,313.8125
10,222.8169
11,230.2442
12,254.9821
13,278.4491
14,311.2347
15,266.1978
16,257.2244
17,254.9891
18,280.3942
19,293.7835
20,297.1547
21,315.7302
22,284.8645
23,300.0728
24,307.8102
