node_id,lifetime
0,323.3258
1,219.6337
2,266.2532
3,295.7354
4,316.3394
5,228.967
6,226.9845
7,247.9404
8,273.9458
9,317.0756
10,263.6101
11,273.6933
12,285.8898
13,292.9923
14,310.4299
15,297.0644
16,304.3949
17,299.5642
18,316.0699
19,317.8055
20,311.2953
21,319.9165
22,313.6003
23,323.7137
24,326.0628
