Node_id\/--num_app_nodes->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
1,298.2949,296.977,289.0986,280.8199,271.1143,261.456,253.199888889,242.848,235.0698,230.0196,227.17,223.978888889,221.1791,218.3891,211.837444444,214.6646,210.5949,210.5633,211.7003,203.3921,201.6678,199.9725,200.6706,198.3133
2,300.0,300.0,297.7333,292.4616,292.4055,291.3191,287.354111111,287.3851,280.9514,276.1944,271.5729,271.199111111,265.5161,264.025,254.006777778,257.969,257.1244,254.4098,255.5775,252.232,250.6181,251.4128,247.1517,240.3204
3,300.0,300.0,299.2087,297.8919,298.1393,298.2417,296.184444444,293.1324,292.5479,290.9672,290.2472,291.765222222,289.5275,290.716,286.878333333,287.7985,287.3527,288.7582,286.6986,284.4529,283.597,285.105,281.803,278.53
4,300.0,300.0,299.3976,298.1164,298.9502,298.6199,298.834222222,299.171,299.3889,299.6425,299.4505,299.584777778,299.7971,300.0,300.0,300.0,300.0,300.0,298.7802,297.1776,294.3424,296.9817,299.4392,296.6177
5,296.7406,290.145333333,281.96,274.8124,268.5835,259.7953,255.935555556,250.8347,246.6847,240.6133,237.6635,234.661777778,232.4419,229.7649,227.453666667,221.1831,216.9337,218.047,211.6191,208.7111,204.1025,204.9678,203.6214,200.8999
6,298.9774,293.949222222,287.5834,284.9993,274.2716,261.8006,254.416222222,252.1617,249.7386,242.7433,236.5154,236.860777778,228.7471,228.3822,223.709777778,227.0588,225.6053,221.5305,223.3304,213.4218,212.263,213.1703,212.7008,209.3325
7,300.0,297.319666667,297.6643,294.1225,292.4082,283.5672,270.144111111,270.8069,266.8981,267.3881,263.5462,256.154555556,249.9476,248.3391,240.097222222,244.6911,239.414,240.0779,240.1495,237.4742,231.934,235.7741,234.0117,225.9946
8,300.0,298.944444444,296.9618,296.1888,293.3175,293.1427,281.037111111,283.7636,285.4346,281.3339,284.3587,273.222888889,270.387,279.4751,276.459888889,270.3636,267.7747,261.0212,266.5361,259.8858,260.9653,264.564,261.7754,259.7624
9,300.0,300.0,299.9559,299.5829,300.0,299.9395,296.729222222,297.5239,296.8936,298.06,297.741,299.369,296.0725,300.0,299.585,296.6731,296.215,295.9753,297.4134,294.3737,293.2873,296.1846,297.2512,295.0397
10,298.4222,296.609333333,296.551,294.0386,287.2675,284.339,285.100333333,285.7957,279.7483,273.3955,271.8959,270.411555556,264.9224,261.5435,257.724333333,253.996,247.9614,248.4544,246.3067,245.3874,245.0897,242.1434,240.8766,238.1709
