node_id,initial_energy,remaining_energy,lifetime
0,100,7.99562,300
1,100,0,248.454
2,100,9.40178,300
3,100,9.39927,300
4,100,9.61242,300
5,100,0,233.573
6,100,0,267.674
7,100,4.87972,300
8,100,9.09402,300
9,100,8.97028,300
10,100,0,251.964
11,100,0.237014,300
12,100,8.59491,300
13,100,9.07719,300
14,100,9.36889,300
15,100,0,293.655
16,100,8.96182,300
17,100,9.05445,300
18,100,9.09345,300
19,100,9.03112,300
20,100,0,295.331
21,100,9.00829,300
22,100,9.56458,300
23,100,9.67143,300
24,100,9.78881,300
